"No","Ch1","Ch2","Ch3","Ch4"
21566,0.240379810094953,0.179910044977511,0.257371314342829,0.322338830584708
21567,0.141429285357321,0.294852573713143,0.374812593703148,0.188905547226387
21568,0.195902048975512,0.47576211894053,0.122938530734633,0.205397301349325
21569,0.447776111944028,0.15992003998001,0.2023988005997,0.189905047476262
21570,0.149925037481259,0.348325837081459,0.385307346326837,0.116441779110445
21571,0.131434282858571,0.529235382308846,0.159420289855072,0.179910044977511
21572,0.184907546226887,0.150924537731134,0.467266366816592,0.196901549225387
21573,0.189405297351324,0.188905547226387,0.231884057971014,0.389805097451274
21574,0.208395802098951,0.346826586706647,0.303348325837081,0.141429285357321
21575,0.123938030984508,0.144427786106947,0.550224887556222,0.181409295352324
21576,0.272863568215892,0.216391804097951,0.248875562218891,0.261869065467266
21577,0.311844077961019,0.213893053473263,0.353323338330835,0.120939530234883
21578,0.340829585207396,0.297351324337831,0.181909045477261,0.179910044977511
21579,0.152423788105947,0.238380809595202,0.221889055472264,0.387306346826587
21580,0.122438780609695,0.457771114442779,0.167416291854073,0.252373813093453
21581,0.353323338330835,0.222888555722139,0.186406796601699,0.237381309345327
21582,0.160919540229885,0.196901549225387,0.322338830584708,0.31984007996002
21583,0.173913043478261,0.208895552223888,0.225887056471764,0.391304347826087
21584,0.205397301349325,0.305847076461769,0.2023988005997,0.286356821589205
21585,0.31584207896052,0.252873563218391,0.172413793103448,0.258870564717641
21586,0.191904047976012,0.433783108445777,0.176411794102949,0.197901049475262
21587,0.120439780109945,0.501249375312344,0.183408295852074,0.194902548725637
21588,0.11544227886057,0.178410794602699,0.436281859070465,0.269865067466267
21589,0.185407296351824,0.156421789105447,0.442278860569715,0.215892053973014
21590,0.11544227886057,0.162918540729635,0.421289355322339,0.300349825087456
21591,0.105947026486757,0.205397301349325,0.373813093453273,0.314842578710645
21592,0.185907046476762,0.303348325837081,0.134432783608196,0.376311844077961
21593,0.426786606696652,0.236381809095452,0.124437781109445,0.212393803098451
21594,0.150424787606197,0.201899050474763,0.214892553723138,0.432783608195902
21595,0.255872063968016,0.220389805097451,0.126436781609195,0.397301349325337
21596,0.170914542728636,0.533733133433283,0.105447276361819,0.189905047476262
21597,0.294352823588206,0.289355322338831,0.134932533733133,0.28135932033983
21598,0.12743628185907,0.410794602698651,0.24687656171914,0.214892553723138
21599,0.23488255872064,0.369315342328836,0.232383808095952,0.163418290854573
21600,0.164417791104448,0.239880059970015,0.128435782108946,0.467266366816592
21601,0.130434782608696,0.238380809595202,0.178910544727636,0.452273863068466
21602,0.112443778110945,0.406296851574213,0.274362818590705,0.206896551724138
21603,0.337831084457771,0.172913543228386,0.145427286356822,0.343828085957021
21604,0.087456271864068,0.212393803098451,0.368315842078961,0.331834082958521
21605,0.186406796601699,0.115942028985507,0.413293353323338,0.284357821089455
21606,0.261369315342329,0.12743628185907,0.299850074962519,0.311344327836082
21607,0.475262368815592,0.157421289355322,0.102448775612194,0.264867566216892
21608,0.214892553723138,0.427786106946527,0.0894552723638181,0.267866066966517
21609,0.127936031984008,0.12343828085957,0.376311844077961,0.372313843078461
21610,0.298850574712644,0.361819090454773,0.0944527736131934,0.24487756121939
21611,0.110444777611194,0.215392303848076,0.364817591204398,0.309345327336332
21612,0.515242378810595,0.138430784607696,0.225887056471764,0.120439780109945
21613,0.0919540229885057,0.248875562218891,0.262368815592204,0.3968015992004
21614,0.0859570214892554,0.346826586706647,0.289355322338831,0.277861069465267
21615,0.235382308845577,0.382808595702149,0.0889555222388806,0.292853573213393
21616,0.166416791604198,0.0744627686156921,0.616691654172913,0.142428785607196
21617,0.199400299850075,0.27536231884058,0.252373813093453,0.272863568215892
21618,0.240379810094953,0.145427286356822,0.199900049975012,0.414292853573213
21619,0.144927536231884,0.236381809095452,0.134432783608196,0.484257871064468
21620,0.11544227886057,0.604697651174413,0.0789605197401299,0.200899550224888
21621,0.185907046476762,0.296351824087956,0.15992003998001,0.357821089455272
21622,0.122938530734633,0.282858570714643,0.189405297351324,0.4047976011994
21623,0.275862068965517,0.373313343328336,0.171914042978511,0.178910544727636
21624,0.381809095452274,0.24487756121939,0.1944027986007,0.178910544727636
21625,0.158420789605197,0.203398300849575,0.379810094952524,0.258370814592704
21626,0.407296351824088,0.240379810094953,0.184907546226887,0.167416291854073
21627,0.206896551724138,0.252373813093453,0.349325337331334,0.191404297851074
21628,0.236381809095452,0.478260869565217,0.153423288355822,0.131934032983508
21629,0.338830584707646,0.226386806596702,0.192903548225887,0.241879060469765
21630,0.189405297351324,0.248375812093953,0.206896551724138,0.355322338830585
21631,0.236381809095452,0.179910044977511,0.457771114442779,0.125937031484258
21632,0.182408795602199,0.227886056971514,0.411294352823588,0.178410794602699
21633,0.200899550224888,0.330334832583708,0.223888055972014,0.24487756121939
21634,0.195902048975512,0.507746126936532,0.15992003998001,0.136431784107946
21635,0.155422288855572,0.560219890054973,0.170914542728636,0.11344327836082
21636,0.372813593203398,0.258370814592704,0.185407296351824,0.183408295852074
21637,0.305347326336832,0.383308345827086,0.157421289355322,0.15392303848076
21638,0.248875562218891,0.299850074962519,0.317341329335332,0.133933033483258
21639,0.258870564717641,0.429285357321339,0.158920539730135,0.152923538230885
21640,0.35432283858071,0.270364817591204,0.240379810094953,0.134932533733133
21641,0.282858570714643,0.280359820089955,0.317341329335332,0.11944027986007
21642,0.405797101449275,0.195402298850575,0.231884057971014,0.166916541729135
21643,0.120439780109945,0.222888555722139,0.499250374812594,0.157421289355322
21644,0.283858070964518,0.257371314342829,0.188405797101449,0.270364817591204
