"No","Ch1","Ch2","Ch3","Ch4"
21566,0.0866347492357617,0.123789580082818,0.197174621264234,0.592401049417187
21567,0.121942199196184,0.253428043766831,0.218878370207146,0.405751386829839
21568,0.151854783473179,0.377729071263142,0.160021039321799,0.31039510594188
21569,0.368143582003644,0.149486004426496,0.097863163259131,0.384507250310729
21570,0.1313767556847,0.281443720713176,0.447332199499045,0.139847324103079
21571,0.115417921623517,0.557910659885864,0.118923848818435,0.207747569672183
21572,0.0877062310767505,0.120268039594713,0.355025214541563,0.437000514786974
21573,0.087723679237487,0.117483102859854,0.118118468131591,0.676674749771068
21574,0.108414345264288,0.28181286708828,0.3883084562087,0.221464331438731
21575,0.0829552821959515,0.118501577270722,0.384597915393099,0.413945225140228
21576,0.156611941717351,0.153739958980875,0.20965862424764,0.479989475054135
21577,0.162817637330155,0.16623599501201,0.486561195499498,0.184385172158337
21578,0.330915298236565,0.149912974141862,0.14621415612723,0.372957571494343
21579,0.0545640983587791,0.128591067848577,0.131524785405093,0.685320048387551
21580,0.12428374886204,0.454217217163983,0.137564780581563,0.283934253392413
21581,0.224877555733912,0.129287045157533,0.106663863338208,0.539171535770347
21582,0.0790834245148783,0.16724802015336,0.180567781723364,0.573100773608398
21583,0.0805904172602195,0.1277030608084,0.11866800995246,0.67303851197892
21584,0.102221463582046,0.157926299671999,0.125355009192542,0.614497227553413
21585,0.272930813070471,0.269298248988692,0.134543097685588,0.32322784025525
21586,0.184052668567227,0.515792476705178,0.131326059450077,0.168828795277519
21587,0.0851884741888453,0.60399214763228,0.156550784016663,0.154268594162211
21588,0.071493163204494,0.111166682917449,0.606013271702487,0.21132688217557
21589,0.156819434331015,0.121740917755203,0.571829081620661,0.149610566293121
21590,0.0886137490011108,0.146652231989586,0.555141192582313,0.20959282642699
21591,0.108337982250492,0.1912808954344,0.377137095061776,0.323244027253332
21592,0.125166391740486,0.223528368675246,0.112020051930335,0.539285187653933
21593,0.506471330303816,0.19531213278845,0.16524662925515,0.132969907652584
21594,0.140496398443012,0.178787282321708,0.23659746063524,0.444118858600041
21595,0.225885600424022,0.200085168536706,0.116257561784911,0.457771669254362
21596,0.120100120630398,0.724869170818512,0.0880601374349666,0.066970571116123
21597,0.284554257783673,0.295686632213711,0.0990982809257145,0.320660829076902
21598,0.118576533426291,0.45619012750101,0.315536344331085,0.109696994741614
21599,0.193235735846156,0.488465229919309,0.224948280818727,0.0933507534158081
21600,0.10069061449129,0.222175956647225,0.10983334419569,0.567300084665795
21601,0.110235227683474,0.181320603991937,0.140239632551011,0.568204535773578
21602,0.0995690173044598,0.508640481323601,0.277230991973017,0.114559509398922
21603,0.395607645672542,0.122029341137352,0.156605315683848,0.325757697506259
21604,0.137354995037521,0.224962107847039,0.398458142937471,0.239224754177969
21605,0.323769294376346,0.152496166431289,0.411331698329488,0.112402840862877
21606,0.109390196318646,0.142169499551871,0.520842892706251,0.227597411423231
21607,0.562157157555814,0.129053599212941,0.0790543725761179,0.229734870655127
21608,0.309691827440435,0.38005769408336,0.140182587395754,0.170067891080451
21609,0.135216625231596,0.0626099819389957,0.543161562182951,0.259011830646457
21610,0.332491004478527,0.276667789217682,0.15229137934487,0.238549826958921
21611,0.0687485028431268,0.124774612066833,0.587303635556524,0.219173249533516
21612,0.490991449945191,0.194837132076323,0.25204832142437,0.0621230965541162
21613,0.154033958076061,0.172762066992439,0.226999638411138,0.446204336520362
21614,0.15001064885124,0.460772751962152,0.306677121956324,0.0825394772302842
21615,0.316233091070365,0.275579229005719,0.147868434234056,0.260319245689859
21616,0.368161815790783,0.142677424243281,0.418337407769749,0.0708233521961879
21617,0.302185873885046,0.354293696394157,0.225172120470731,0.118348309250066
21618,0.26607451435396,0.154854863373062,0.185713961619432,0.393356660653546
21619,0.169778925314449,0.131461123777882,0.154433434358175,0.544326516549494
21620,0.0867782667423869,0.705237049588465,0.126815785297819,0.0811688983713297
21621,0.233928878943381,0.354515016663955,0.194890473419577,0.216665630973086
21622,0.206529217257109,0.256010138913928,0.172369449575244,0.365091194253718
21623,0.357962336409501,0.291972871916512,0.177241680454573,0.172823111219413
21624,0.590442022598258,0.146524717744349,0.11740808232968,0.145625177327714
21625,0.152224202451039,0.137199500992771,0.389246834767977,0.321329461788213
21626,0.591514087276844,0.151509901909805,0.100004147561938,0.156971863251413
21627,0.170435179512481,0.244490860659987,0.292686216943958,0.292387742883574
21628,0.0876553149483536,0.648965420167266,0.184050639705948,0.0793286251784324
21629,0.488575847535417,0.148202791437474,0.152473066189317,0.210748294837792
21630,0.166125939735578,0.193554497132433,0.182700886696598,0.457618676435391
21631,0.0967140672822305,0.188086822411509,0.674227821669723,0.0409712886365375
21632,0.145346619389537,0.207163431220831,0.37178009483839,0.275709854551242
21633,0.104235756811447,0.355517304602244,0.186093997944054,0.354152940642256
21634,0.140234464699247,0.701534268075417,0.106088829393079,0.0521424378322574
21635,0.138434655981401,0.670595220149808,0.124203537860041,0.0667665860087498
21636,0.614543199183648,0.105246734160592,0.156614249632567,0.123595817023193
21637,0.504804612337445,0.209763931288226,0.105586185741343,0.179845270632986
21638,0.195163809682252,0.199963735290576,0.529211921334746,0.0756605336924265
21639,0.227632073857183,0.428551115077524,0.164817175045754,0.178999636019539
21640,0.600319313426083,0.158984500061679,0.163000055513736,0.0776961309985024
21641,0.195413403404013,0.298613868786474,0.427663514143866,0.0783092136656468
21642,0.410999407120072,0.229575691159952,0.17393872700536,0.185486174714615
21643,0.124889717301677,0.311793424519449,0.377833625658968,0.185483232519907
