"No","Ch1","Ch2","Ch3","Ch4"
21566,0.241379310344828,0.0624687656171914,0.302348825587206,0.393803098450775
21567,0.0559720139930035,0.346826586706647,0.429285357321339,0.16791604197901
21568,0.172413793103448,0.570214892553723,0.0439780109945027,0.213393303348326
21569,0.583208395802099,0.0939530234882559,0.111444277861069,0.211394302848576
21570,0.125937031484258,0.156921539230385,0.630184907546227,0.0869565217391304
21571,0.104447776111944,0.72463768115942,0.126936531734133,0.0439780109945027
21572,0.129435282358821,0.0974512743628186,0.583208395802099,0.189905047476262
21573,0.12143928035982,0.102948525737131,0.365817091454273,0.409795102448776
21574,0.129935032483758,0.19240379810095,0.431284357821089,0.246376811594203
21575,0.126436781609195,0.109945027486257,0.549225387306347,0.214392803598201
21576,0.195902048975512,0.203898050974513,0.315342328835582,0.284857571214393
21577,0.364817591204398,0.184907546226887,0.413793103448276,0.0364817591204398
21578,0.430784607696152,0.244377811094453,0.149425287356322,0.175412293853073
21579,0.12143928035982,0.102948525737131,0.365817091454273,0.409795102448776
21580,0.120439780109945,0.616191904047976,0.106446776611694,0.156921539230385
21581,0.494752623688156,0.0909545227386307,0.116941529235382,0.297351324337831
21582,0.0979510244877561,0.0644677661169415,0.48175912043978,0.355822088955522
21583,0.137431284357821,0.0974512743628186,0.376311844077961,0.388805597201399
21584,0.184907546226887,0.329835082458771,0.128435782108946,0.356821589205397
21585,0.268365817091454,0.160919540229885,0.111444277861069,0.459270364817591
21586,0.114942528735632,0.434282858570715,0.199900049975012,0.250874562718641
21587,0.0509745127436282,0.541729135432284,0.143928035982009,0.263368315842079
21588,0.0859570214892554,0.109945027486257,0.43328335832084,0.370814592703648
21589,0.208395802098951,0.0814592703648176,0.407796101949025,0.302348825587206
21590,0.071464267866067,0.187406296851574,0.426286856571714,0.314842578710645
21591,0.0469765117441279,0.132433783108446,0.545227386306847,0.27536231884058
21592,0.158420789605197,0.335832083958021,0.0659670164917541,0.439780109945027
21593,0.414292853573213,0.323338330834583,0.0824587706146927,0.179910044977511
21594,0.171414292853573,0.145927036481759,0.239380309845077,0.44327836081959
21595,0.215392303848076,0.27536231884058,0.0779610194902549,0.431284357821089
21596,0.190404797601199,0.582208895552224,0.0474762618690655,0.179910044977511
21597,0.307346326836582,0.254872563718141,0.139430284857571,0.298350824587706
21598,0.0859570214892554,0.252373813093453,0.521239380309845,0.140429785107446
21599,0.144927536231884,0.301849075462269,0.245377311344328,0.307846076961519
21600,0.101949025487256,0.240379810094953,0.126436781609195,0.531234382808596
21601,0.0989505247376312,0.19640179910045,0.148925537231384,0.555722138930535
21602,0.102948525737131,0.346326836581709,0.237881059470265,0.312843578210895
21603,0.36631684157921,0.103948025987006,0.132433783108446,0.397301349325337
21604,0.0924537731134433,0.177911044477761,0.480259870064968,0.249375312343828
21605,0.135932033983008,0.0514742628685657,0.557221389305347,0.255372313843078
21606,0.157421289355322,0.0809595202398801,0.463768115942029,0.297851074462769
21607,0.549725137431284,0.0984507746126937,0.0449775112443778,0.306846576711644
21608,0.241879060469765,0.412293853073463,0.0769615192403798,0.268865567216392
21609,0.172413793103448,0.100949525237381,0.491754122938531,0.23488255872064
21610,0.326836581709145,0.292853573213393,0.0944527736131934,0.285857071464268
21611,0.0789605197401299,0.087456271864068,0.528735632183908,0.304847576211894
21612,0.359820089955023,0.241879060469765,0.24687656171914,0.151424287856072
21613,0.0354822588705647,0.273863068465767,0.379310344827586,0.311344327836082
21614,0.105447276361819,0.347826086956522,0.223388305847076,0.323338330834583
21615,0.248875562218891,0.359320339830085,0.0814592703648176,0.310344827586207
21616,0.140429785107446,0.0434782608695652,0.577211394302849,0.23888055972014
21617,0.160919540229885,0.309845077461269,0.152923538230885,0.376311844077961
21618,0.216891554222889,0.106446776611694,0.186406796601699,0.490254872563718
21619,0.197401299350325,0.182908545727136,0.0709645177411294,0.548725637181409
21620,0.0909545227386307,0.658670664667666,0.0614692653673163,0.188905547226387
21621,0.214892553723138,0.372313843078461,0.134932533733133,0.277861069465267
21622,0.159420289855072,0.333333333333333,0.145427286356822,0.361819090454773
21623,0.270864567716142,0.351324337831084,0.163418290854573,0.214392803598201
21624,0.304847576211894,0.308345827086457,0.211394302848576,0.175412293853073
21625,0.137931034482759,0.109445277361319,0.482258870564718,0.270364817591204
21626,0.383808095952024,0.255872063968016,0.161419290354823,0.198900549725137
21627,0.201899050474763,0.197901049475262,0.435782108945527,0.164417791104448
21628,0.291854072963518,0.577711144427786,0.0739630184907546,0.056471764117941
21629,0.288355822088956,0.31984007996002,0.237381309345327,0.154422788605697
21630,0.164417791104448,0.117941029485257,0.276361819090455,0.44127936031984
21631,0.318340829585207,0.251374312843578,0.353823088455772,0.0764617691154423
21632,0.116441779110445,0.320339830084958,0.367316341829085,0.195902048975512
21633,0.119940029985007,0.434282858570715,0.15992003998001,0.285857071464268
21634,0.288855572213893,0.574712643678161,0.0854572713643178,0.0509745127436282
21635,0.15992003998001,0.607696151924038,0.174412793603198,0.0579710144927536
21636,0.288355822088956,0.309845077461269,0.234382808595702,0.167416291854073
21637,0.283858070964518,0.330334832583708,0.229885057471264,0.15592203898051
21638,0.194902548725637,0.444277861069465,0.261369315342329,0.0994502748625687
21639,0.201899050474763,0.463268365817091,0.195402298850575,0.139430284857571
21640,0.460269865067466,0.258870564717641,0.142928535732134,0.137931034482759
21641,0.23888055972014,0.295852073963018,0.348325837081459,0.116941529235382
21642,0.355322338830585,0.132933533233383,0.208395802098951,0.303348325837081
21643,0.111944027986007,0.201899050474763,0.409295352323838,0.276861569215392
21644,0.32183908045977,0.178410794602699,0.142928535732134,0.356821589205397
21645,0.119940029985007,0.348825587206397,0.24087956021989,0.290354822588706
21646,0.173913043478261,0.24087956021989,0.238380809595202,0.346826586706647
21647,0.20439780109945,0.190904547726137,0.363818090954523,0.24087956021989
21648,0.407296351824088,0.0809595202398801,0.331834082958521,0.179910044977511
21649,0.629685157421289,0.0769615192403798,0.197901049475262,0.0954522738630685
21650,0.197901049475262,0.168415792103948,0.344827586206897,0.288855572213893
21651,0.383808095952024,0.0694652673663168,0.290354822588706,0.256371814092954
21652,0.200899550224888,0.11744127936032,0.236381809095452,0.44527736131934
21653,0.589205397301349,0.158920539730135,0.0929535232383808,0.158920539730135
21654,0.771114442778611,0.087456271864068,0.072463768115942,0.0689655172413793
21655,0.376311844077961,0.19240379810095,0.260369815092454,0.170914542728636
21656,0.373813093453273,0.0789605197401299,0.28135932033983,0.265867066466767
21657,0.540229885057471,0.0669665167416292,0.209895052473763,0.182908545727136
21658,0.418290854572714,0.0849575212393803,0.225387306346827,0.271364317841079
21659,0.445777111444278,0.0649675162418791,0.258370814592704,0.230884557721139
21660,0.154922538730635,0.163418290854573,0.24287856071964,0.438780609695152
21661,0.239880059970015,0.235382308845577,0.215892053973014,0.308845577211394
21662,0.0824587706146927,0.539730134932534,0.0854572713643178,0.292353823088456
21663,0.235382308845577,0.111944027986007,0.538230884557721,0.114442778610695
21664,0.152423788105947,0.198900549725137,0.272363818090955,0.376311844077961
21665,0.399300349825087,0.210394802598701,0.124937531234383,0.265367316341829
21666,0.115942028985507,0.346326836581709,0.231384307846077,0.306346826586707
21667,0.12543728135932,0.286356821589205,0.23488255872064,0.353323338330835
21668,0.409295352323838,0.169415292353823,0.166916541729135,0.254372813593203
21669,0.223388305847076,0.320839580209895,0.0804597701149425,0.375312343828086
21670,0.156421789105447,0.457771114442779,0.0954522738630685,0.290354822588706
21671,0.0594702648675662,0.380309845077461,0.458270864567716,0.101949025487256
21672,0.0739630184907546,0.202898550724638,0.346826586706647,0.376311844077961
21673,0.479260369815092,0.188905547226387,0.0869565217391304,0.24487756121939
21674,0.351824087956022,0.0954522738630685,0.305847076461769,0.24687656171914
21675,0.351824087956022,0.187906046976512,0.100949525237381,0.359320339830085
